#                                           Drag Simulation                                          #
#| V0 = 10.000000 | G = 9.810000 | Sx0 = 0.000000 | Sy0 = 0.000000 | Theta = 60.000000 | M = 1.000000 | K = 0.200000 | Collision = 1 |#
######################################################################################################
# |     Sx     |     Sy     |     Vx     |     Vy     |     Ec     |     Time     | #
     13.054811   2.155770     2.383801   1.349702   3.752103    3.699997
     13.078601   2.168259     2.379034   1.248903   3.609780    3.709997
     13.102344   2.179742     2.374276   1.148305   3.477895    3.719997
     13.126039   2.190221     2.369527   1.047909   3.356385    3.729997
     13.149687   2.199698     2.364788   0.947713   3.245191    3.739997
     13.173287   2.208175     2.360059   0.847717   3.144250    3.749997
     13.196841   2.215654     2.355338   0.747922   3.053503    3.759997
     13.220347   2.222138     2.350628   0.648326   2.972888    3.769997
     13.243807   2.227627     2.345927   0.548929   2.902347    3.779997
     13.267220   2.232124     2.341235   0.449731   2.841819    3.789997
     13.290586   2.235632     2.336552   0.350732   2.791245    3.799997
     13.313905   2.238151     2.331879   0.251931   2.750565    3.809997
     13.337177   2.239684     2.327215   0.153327   2.719720    3.819997
     13.360403   2.240234     2.322561   0.054920   2.698653    3.829997
     13.383582   2.239801     2.317916   -0.043290   2.687304    3.839997
     13.406715   2.238388     2.313280   -0.141303   2.685616    3.849997
     13.429802   2.235996     2.308654   -0.239121   2.693530    3.859997
     13.452843   2.232629     2.304036   -0.336742   2.710989    3.869997
     13.475837   2.228287     2.299428   -0.434169   2.737936    3.879997
     13.498785   2.222973     2.294829   -0.531401   2.774314    3.889997
     13.521688   2.216689     2.290240   -0.628438   2.820066    3.899997
     13.544544   2.209436     2.285659   -0.725281   2.875135    3.909997
     13.567355   2.201217     2.281088   -0.821930   2.939466    3.919997
     13.590120   2.192033     2.276526   -0.918387   3.013002    3.929997
     13.612840   2.181887     2.271973   -1.014650   3.095687    3.939997
     13.635514   2.170779     2.267429   -1.110721   3.187466    3.949997
     13.658143   2.158714     2.262894   -1.206599   3.288285    3.959997
     13.680727   2.145691     2.258368   -1.302286   3.398087    3.969997
     13.703265   2.131713     2.253851   -1.397781   3.516819    3.979997
     13.725759   2.116782     2.249343   -1.493086   3.644425    3.989997
     13.748207   2.100900     2.244844   -1.588200   3.780853    3.999997
     13.770611   2.084069     2.240355   -1.683123   3.926047    4.009997
     13.792970   2.066290     2.235874   -1.777857   4.079955    4.019997
     13.815284   2.047566     2.231402   -1.872401   4.242522    4.029997
     13.837553   2.027899     2.226940   -1.966757   4.413696    4.039998
     13.859777   2.007289     2.222486   -2.060923   4.593423    4.049998
